Cities,name,address,description,score,url,bonus,latitude,longitude
Aigues Mortes,Résidence Odalys Fleur de Sel,"278 Chemin de Trouche, 30220 Aigues-Mortes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Odalys Fleur de Sel ! Connectez-vous pour économiser.Situé à Aigues-Mortes, à 5 minutes à pied du centre-ville historique, l'établissement Résidence Odalys Fleur de Sel dispose d'une piscine extérieure chauffée ouverte en saison. Vous bénéficierez gratuitement d'une connexion Wi-Fi.Répartis en petits duplex, tous les appartements comportent une salle de bains privative, un salon muni d'une télévision à écran plat et une kitchenette entièrement équipée. Certains comprennent également une terrasse ou un balcon.La Résidence Odalys Fleur de Sel est implantée à 25 km de Montpellier. L'aéroport de Montpellier - Méditerranée se trouve, quant à lui, à 18 km. Vous pourrez profiter gratuitement d'un parking extérieur. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux.L'établissement Résidence Odalys Fleur de Sel accueille des clients Booking.com depuis le 11 avr. 2018.Chaîne hôtelière/marque:Résidence Vacances OdalysEn voir plus",8.3,https://www.booking.com/hotel/fr/residence-odalys-fleur-de-sel.fr.html,    1 piscine    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales,43.574094,4.179246
Aigues Mortes,Hôtel Saint Louis,"10, Rue Amiral Courbet, 30220 Aigues-Mortes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Saint Louis ! Connectez-vous pour économiser.Set in the historical heart of Aigues-Mortes, 200 yards from the Tour de Constance, Hôtel Saint Louis is an air-conditioned hotel with a wellness center and restaurant. Free WiFi access is available on site and public city parking spots are available for free.All rooms feature a contemporary décor inspired by the region and are fitted a flat-screen TV, a mini-bar and a telephone. Each room has a private bathroom. In the summer, guests can enjoy a drink on the patio or sun terrace. The onsite restaurant features a baroque-style décor and offers modern Camargue cuisine made with local produce and outdoor seating.The property features a wellness center which includes a sauna-hammam which guests have free access upon reservation. Massages are also available upon request.Nîmes is 43 km from Hôtel Saint Louis, while Arles is 49 km from the property. Montpellier - Mediterranee Airport is 26 km away. There is a wellness center with a sauna and massages are also available on request. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.L'établissement Hôtel Saint Louis accueille des clients Booking.com depuis le 10 sept. 2008.En voir plus",8.4,https://www.booking.com/hotel/fr/saint-louis-aigues-mortes.fr.html,    Parking    Animaux domestiques admis    Spa et centre de bien-être    Connexion Wi-Fi gratuite    Restaurant    Chambres familiales    Bar    Enregistrement en ligne disponible,43.56721967,4.1893436
Aigues Mortes,Maison T4 -Jardin+ Parking+ Clim -Proche Remparts,"551 Chemin du Bosquet, 30220 Aigues-Mortes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Maison T4 -Jardin+ Parking+ Clim -Proche Remparts ! Connectez-vous pour économiser.Dotée d'une connexion Wi-Fi gratuite, la Maison T4 -Jardin+ Parking+ Clim -Proche Remparts est située à Aigues-Mortes, à 25 km du parc des expositions de Montpellier, à 29 km du Zénith Sud de Montpellier et à 30 km du centre commercial Odysseum. Situé à 25 km de la salle omnisports Montpellier Arena, il dispose d'une terrasse et d'un parking privé gratuit.Cet appartement climatisé comprend 3 chambres, une télévision à écran plat ainsi qu'une cuisine équipée d'un four et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 30 km de l'hôtel de ville de Montpellier et à 33 km du Corum. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 30 km. L'établissement Maison T4 -Jardin+ Parking+ Clim -Proche Remparts accueille des clients Booking.com depuis le 20 mars 2022.En voir plus",8.1,https://www.booking.com/hotel/fr/maison-t4-jardin-parking-clim-proche-remparts.fr.html,    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite,43.5658193,4.2053528
Aigues Mortes,Maison des Croisades,"2 RUE DU PORT, 30220 Aigues-Mortes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Maison des Croisades ! Connectez-vous pour économiser.Située à Aigues-Mortes, la Maison des Croisades propose un service de location de vélos et un jardin. Il dispose d'une connexion Wi-Fi gratuite et d'une terrasse. Vous pourrez profiter d'une vue sur le canal et le jardin. La plage du Grau-du-Roi se trouve à 10 minutes en voiture.Toutes les chambres de la Maison des Croisades sont équipées d'une télévision à écran plat, de la climatisation et d'une armoire.La Maison des Croisades sert un petit-déjeuner buffet.La Maison des Croisades se trouve à 33 km de Montpellier et à 44 km de Nîmes. L'aéroport de Montpellier-Méditerranée est à 24 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.L'établissement Maison des Croisades accueille des clients Booking.com depuis le 24 mars 2017.En voir plus",8.8,https://www.booking.com/hotel/fr/des-croisades.fr.html,    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs,43.5689974,4.1882982
Aigues Mortes,La Paloma,"Résidence les rives de la tour N°17, 150 Rue du Vidourle, 30220 Aigues-Mortes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Paloma ! Connectez-vous pour économiser.Offrant une vue sur le jardin, La Paloma est un hébergement situé à Aigues-Mortes, à 23 km du parc des expositions de Montpellier et à 27 km du Zénith Sud de Montpellier. Cet hébergement climatisé se trouve à 23 km de la salle omnisports Montpellier Arena. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.Cette maison de vacances comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la rivière. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Vous séjournerez à 28 km du centre commercial Odysseum et de l'hôtel de ville de Montpellier. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 25 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 10 pour un séjour à deux.L'établissement La Paloma accueille des clients Booking.com depuis le 5 déc. 2016.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.En voir plus",8.9,https://www.booking.com/hotel/fr/la-paloma-aigues-mortes.fr.html,    1 piscine    Parking gratuit    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs,43.57006008,4.1871778
Aigues Mortes,La Villa Mazarin,"35 boulevard Gambetta, 30220 Aigues-Mortes, France","Bénéficiez d'un traitement VIP grâce au service exclusif de l'établissement La Villa MazarinVous pouvez bénéficier d'une réduction Genius dans l'établissement La Villa Mazarin ! Connectez-vous pour économiser.La Villa Mazarin est construite dans un bâtiment datant du XVème siècle situé dans la ville fortifiée d'Aigues-Mortes et propose une terrasse ainsi qu'un bar. Vous bénéficierez gracieusement d'une connexion Wi-Fi disponible dans l'ensemble de l'établissement.Les chambres climatisées possèdent le chauffage, une télévision par satellite, un téléphone, un réfrigérateur et du mobilier de style provençal du XVIIème siècle.Le Salon Mazarin est le restaurant de l'hôtel où vous dégusterez des spécialités culinaires françaises ou une sélection de repas légers et de collations. Le salon s'ouvre sur la cour et sur une terrasse bien exposée.Montpellier est à 26 km et Nîmes à 32 km. L'aéroport le plus proche est celui de Montpellier-Méditerranée situé à 19 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.L'établissement La Villa Mazarin accueille des clients Booking.com depuis le 16 oct. 2009.En voir plus",9.1,https://www.booking.com/hotel/fr/la-villa-mazarin.fr.html,    1 piscine    Parking    Animaux domestiques admis    Spa et centre de bien-être    Connexion Wi-Fi gratuite    Bar,43.56498662,4.19175196
Aigues Mortes,Nid douillet t3 au coeur des remparts,"24 Rue Theaulon, 30220 Aigues-Mortes, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Nid douillet t3 au coeur des remparts ! Connectez-vous pour économiser.Le Nid douillet t3 au coeur des remparts est situé à Aigues-Mortes, à 24 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier, dans une région propice à la randonnée. Il offre une vue sur la ville et propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.Cet appartement climatisé comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 28 km du Zénith Sud de Montpellier et à 29 km du centre commercial Odysseum. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 29 km. L'établissement Nid douillet t3 au coeur des remparts accueille des clients Booking.com depuis le 25 févr. 2020.En voir plus",8.6,https://www.booking.com/hotel/fr/nid-douillet-t3-au-coeur-des-remparts.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs,43.5655416,4.1896099
Aigues Mortes,la cabane du saunier Stella - Etang du Roy,"Salins du Midi - Route du grau du Roi, 30220 Aigues-Mortes, France","La cabane du saunier Stella - Etang du Roy est située à Aigues-Mortes, à 32 km du Zénith Sud Montpellier, à 33 km du centre commercial Odysseum et de l'hôtel de ville de Montpellier. Doté d'un parking privé gratuit, il se trouve à 28 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier.Donnant sur une terrasse, cette maison de vacances climatisée comprend une chambre et une kitchenette entièrement équipée.Vous séjournerez à 36 km du Corum et du musée Fabre. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 33 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.L'établissement la cabane du saunier Stella - Etang du Roy accueille des clients Booking.com depuis le 24 juil. 2021.En voir plus",9.5,https://www.booking.com/hotel/fr/la-cabane-du-saunier-stella-etang-du-roy.fr.html,    Parking gratuit,43.5793021,4.2128337
Aigues Mortes,Résidence Odalys Le Mas des Flamants,"60 Chemin de Trouche, 30220 Aigues-Mortes, France","Située à l'extérieur des fortifications d'Aigues-Mortes, sur les rives du Vidourle, la Résidence Odalys Le Mas des Flamants possède une piscine et des pataugeoires. Vous pourrez également vous rendre à la plage du Grau-du-Roi, à 7 km.Occupant de petites maisons mitoyennes, les appartements de la Résidence Odalys Le Mas des Flamants comportent une terrasse ou un jardin privés. Une télévision et une connexion Wi-Fi sont disponibles moyennant des frais supplémentaires.Vous pourrez préparer vos repas dans la kitchenette de votre hébergement et les déguster dans le petit coin repas. Les kitchenettes sont équipées de plaques de cuisson, d'un micro-ondes et d'un lave-vaisselle.Une place de stationnement gratuite est disponible pour chaque appartement, et une laverie est également à votre disposition sur place. La Résidence Odalys Le Mas des Flamants est à 5 minutes de marche du centre-ville, et vous pourrez vous détendre sur la plage de Port-Camargue, située à 7 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.L'établissement Résidence Odalys Le Mas des Flamants accueille des clients Booking.com depuis le 7 févr. 2012.Chaîne hôtelière/marque:Résidence Vacances OdalysEn voir plus",8.0,https://www.booking.com/hotel/fr/residence-le-mas-des-flamants.fr.html,    1 piscine    Parking gratuit    Animaux domestiques admis    Chambres familiales    Chambres non-fumeurs,43.57379435,4.18062186
Aigues Mortes,La Maison de Lyna,"22 Boulevard Gambetta, 30220 Aigues-Mortes, France","Situé à Aigues-Mortes, à moins de 24 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier, l'établissement La Maison de Lyna propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon.Tous les logements disposent d'une salle de bains privative avec douche, de la climatisation, d'une télévision à écran plat et d'un réfrigérateur.Vous séjournerez à 28 km du Zénith Sud de Montpellier et à 29 km du centre commercial Odysseum. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 29 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.L'établissement La Maison de Lyna accueille des clients Booking.com depuis le 15 juil. 2022.En voir plus",9.1,https://www.booking.com/hotel/fr/la-maison-de-lyna.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite    Chambres non-fumeurs,43.5660175,4.1923532
